fecha,temp_amb,hum_amb,presion,temp_suelo,hum_suelo,ph_suelo
2026-05-28 18:11:06,26.09,85.59,1010.36,21.28,37.77,6.21
2026-05-28 18:21:06,26.4,85.16,1011.66,21.34,37.36,6.17
2026-05-28 18:31:06,25.23,85.74,1009.44,21.71,36.36,6.23
2026-05-28 18:41:06,25.49,85.62,1010.93,21.03,37.93,6.15
2026-05-28 18:51:06,25.42,85.79,1013.02,21.09,37.32,6.17
2026-05-28 19:01:06,25.67,86.29,1012.85,20.92,37.97,6.23
2026-05-28 19:11:06,25.44,85.39,1012.07,20.84,37.35,6.19
2026-05-28 19:21:06,24.99,86.3,1008.3,20.97,37.51,6.17
2026-05-28 19:31:06,24.79,86.51,1011.49,20.34,37.09,6.2
2026-05-28 19:41:06,24.1,85.7,1010.08,20.12,37.52,6.19
2026-05-28 19:51:06,24.3,86.76,1012.71,20.11,37.39,6.2
2026-05-28 20:01:06,24.55,86.69,1010.49,19.91,36.86,6.2
2026-05-28 20:11:06,24.25,87.88,1011.01,19.91,37.97,6.19
2026-05-28 20:21:06,24.17,86.61,1013.37,19.91,37.12,6.19
2026-05-28 20:31:06,24.18,87.42,1012.02,19.27,37.6,6.22
2026-05-28 20:41:06,23.41,87.88,1010.45,19.17,37.54,6.22
2026-05-28 20:51:06,23.46,89.05,1010.18,19.32,37.64,6.22
2026-05-28 21:01:06,23.35,87.01,1012.62,18.7,36.49,6.2
2026-05-28 21:11:06,23.61,86.99,1007.34,18.44,36.97,6.18
2026-05-28 21:21:06,22.69,87.48,1011.77,18.78,37.67,6.22
2026-05-28 21:31:06,22.89,88.83,1010.32,18.51,37.23,6.2
2026-05-28 21:41:06,23.01,88.65,1012.26,18.29,36.59,6.19
2026-05-28 21:51:06,22.86,88.88,1010.76,17.96,36.71,6.19
2026-05-28 22:01:06,22.64,88.55,1013.47,17.91,36.1,6.19
2026-05-28 22:11:06,22.3,89.16,1009.92,17.63,36.68,6.2
2026-05-28 22:21:06,22.78,89.15,1010.06,17.36,37.86,6.21
2026-05-28 22:31:06,22.06,88.29,1014.13,17.71,37.15,6.19
2026-05-28 22:41:06,22.32,90.0,1011.8,17.88,37.16,6.18
2026-05-28 22:51:06,22.38,88.99,1014.54,17.19,36.79,6.2
2026-05-28 23:01:06,22.43,88.63,1011.49,17.05,37.34,6.16
2026-05-28 23:11:06,22.32,89.6,1012.58,16.9,37.06,6.2
2026-05-28 23:21:06,21.79,88.71,1012.1,16.82,36.8,6.19
2026-05-28 23:31:06,22.25,90.0,1011.65,16.4,37.02,6.22
2026-05-28 23:41:06,21.41,89.69,1013.95,16.3,37.38,6.21
2026-05-28 23:51:06,21.27,89.71,1011.47,16.32,37.22,6.18
2026-05-29 00:01:06,21.41,89.44,1015.45,15.88,37.46,6.19
2026-05-29 00:11:06,21.68,89.66,1011.22,15.54,37.12,6.23
2026-05-29 00:21:06,21.25,89.3,1012.51,15.39,37.75,6.19
2026-05-29 00:31:06,21.35,90.0,1012.16,15.38,37.66,6.23
2026-05-29 00:41:06,22.14,90.0,1012.48,15.39,37.27,6.19
2026-05-29 00:51:06,21.37,89.32,1013.39,15.5,37.96,6.2
2026-05-29 01:01:06,21.0,90.0,1012.6,15.17,37.25,6.24
2026-05-29 01:11:06,21.31,89.71,1012.84,15.11,37.54,6.2
2026-05-29 01:21:06,21.26,89.93,1011.15,14.4,36.28,6.18
2026-05-29 01:31:06,21.0,89.05,1011.65,15.07,36.47,6.19
2026-05-29 01:41:06,21.2,90.0,1014.64,14.73,37.04,6.25
2026-05-29 01:51:06,21.21,90.0,1011.51,14.64,36.53,6.21
2026-05-29 02:01:06,21.0,90.0,1012.78,14.49,37.22,6.19
2026-05-29 02:11:06,21.0,88.92,1013.19,14.37,36.3,6.18
2026-05-29 02:21:06,21.0,90.0,1011.71,14.44,36.71,6.2
2026-05-29 02:31:06,21.0,90.0,1011.39,14.13,36.63,6.24
2026-05-29 02:41:06,21.08,90.0,1012.47,14.01,37.79,6.21
2026-05-29 02:51:06,21.0,89.48,1012.95,14.28,37.36,6.21
2026-05-29 03:01:06,21.73,89.92,1013.63,14.35,36.92,6.21
2026-05-29 03:11:06,21.0,89.11,1012.11,13.92,38.1,6.23
2026-05-29 03:21:06,21.13,89.76,1014.19,14.33,36.95,6.19
2026-05-29 03:31:06,21.55,89.95,1009.62,14.1,36.84,6.22
2026-05-29 03:41:06,21.42,89.76,1011.32,14.09,37.04,6.19
2026-05-29 03:51:06,21.6,90.0,1011.75,13.93,37.07,6.18
2026-05-29 04:01:06,22.22,88.49,1012.7,13.91,36.44,6.23
2026-05-29 04:11:06,21.6,89.53,1012.14,13.8,36.84,6.17
2026-05-29 04:21:06,21.0,90.0,1009.76,13.94,37.99,6.21
2026-05-29 04:31:06,22.07,89.83,1011.27,13.76,36.57,6.2
2026-05-29 04:41:06,22.2,89.35,1013.95,14.08,36.57,6.2
2026-05-29 04:51:06,21.75,88.99,1011.29,14.2,36.87,6.19
2026-05-29 05:01:06,22.06,89.36,1012.24,14.0,37.28,6.19
2026-05-29 05:11:06,22.27,88.65,1010.4,14.2,36.88,6.19
2026-05-29 05:21:06,22.0,89.14,1013.36,14.22,36.87,6.2
2026-05-29 05:31:06,22.66,88.71,1013.49,14.25,36.92,6.21
2026-05-29 05:41:06,22.77,88.88,1010.85,14.03,36.6,6.25
2026-05-29 05:51:06,22.89,88.91,1009.85,14.65,37.07,6.23
2026-05-29 06:01:06,22.73,88.71,1010.12,14.69,36.36,6.2
2026-05-29 06:11:06,23.36,88.43,1011.38,14.65,37.29,6.2
2026-05-29 06:21:06,23.22,88.28,1010.49,14.78,37.94,6.22
2026-05-29 06:31:06,23.56,87.93,1014.53,14.87,36.79,6.21
2026-05-29 06:41:06,23.51,87.97,1010.84,15.2,37.03,6.22
2026-05-29 06:51:06,23.78,88.16,1013.95,15.32,37.14,6.2
2026-05-29 07:01:06,23.75,88.76,1013.31,15.51,37.44,6.17
2026-05-29 07:11:06,23.69,87.82,1010.12,15.01,35.81,6.18
2026-05-29 07:21:06,24.43,87.51,1011.7,15.61,36.66,6.17
2026-05-29 07:31:06,24.19,87.79,1014.83,15.44,38.07,6.23
2026-05-29 07:41:06,23.88,87.38,1013.88,15.49,37.42,6.19
2026-05-29 07:51:06,24.0,87.59,1012.91,16.19,37.04,6.2
2026-05-29 08:01:06,24.31,86.34,1011.85,15.87,36.9,6.19
2026-05-29 08:11:06,25.05,86.73,1014.98,16.44,37.63,6.18
2026-05-29 08:21:06,25.02,87.33,1011.27,16.13,37.25,6.19
2026-05-29 08:31:06,25.12,85.88,1010.39,16.94,36.57,6.21
2026-05-29 08:41:06,25.0,86.18,1012.85,16.62,36.42,6.2
2026-05-29 08:51:06,25.26,85.97,1011.54,16.96,37.85,6.19
2026-05-29 09:01:06,25.32,86.73,1012.55,17.07,37.68,6.2
2026-05-29 09:11:06,25.59,86.24,1011.39,17.3,36.43,6.16
2026-05-29 09:21:06,26.07,85.01,1012.0,17.14,36.78,6.18
2026-05-29 09:31:06,25.57,86.91,1011.28,17.62,37.29,6.18
2026-05-29 09:41:06,26.16,85.83,1011.81,17.72,36.34,6.19
2026-05-29 09:51:06,26.25,85.95,1009.22,18.09,36.69,6.19
2026-05-29 10:01:06,26.3,85.12,1013.52,18.1,36.95,6.19
2026-05-29 10:11:06,26.73,85.34,1009.13,18.12,36.68,6.19
2026-05-29 10:21:06,26.58,85.42,1012.98,18.66,37.11,6.21
2026-05-29 10:31:06,27.45,86.01,1011.69,18.57,37.8,6.21
2026-05-29 10:41:06,27.31,84.85,1012.83,18.8,37.39,6.19
2026-05-29 10:51:06,26.54,85.16,1013.05,18.82,35.86,6.21
2026-05-29 11:01:06,26.44,84.62,1010.11,18.91,36.78,6.18
2026-05-29 11:11:06,26.59,84.0,1013.14,19.37,37.14,6.2
2026-05-29 11:21:06,27.57,84.98,1013.5,19.05,36.76,6.18
2026-05-29 11:31:06,27.18,84.42,1011.42,19.85,37.47,6.19
2026-05-29 11:41:06,27.21,84.78,1014.02,19.87,35.89,6.18
2026-05-29 11:51:06,26.98,84.0,1012.42,19.74,36.53,6.18
2026-05-29 12:01:06,27.49,84.08,1009.15,19.58,36.58,6.2
2026-05-29 12:11:06,27.05,84.0,1012.14,20.02,37.39,6.2
2026-05-29 12:21:06,28.0,84.0,1011.24,20.2,37.39,6.18
2026-05-29 12:31:06,27.92,84.21,1012.42,20.6,36.9,6.22
2026-05-29 12:41:06,28.0,84.0,1012.14,20.31,36.48,6.21
2026-05-29 12:51:06,28.0,84.34,1012.64,21.06,36.04,6.18
2026-05-29 13:01:06,28.0,84.0,1012.23,20.93,37.47,6.2
2026-05-29 13:11:06,28.0,84.21,1011.13,21.2,36.5,6.2
2026-05-29 13:21:06,27.93,84.31,1010.36,21.43,36.42,6.19
2026-05-29 13:31:06,27.91,84.24,1011.87,21.21,37.26,6.16
2026-05-29 13:41:06,27.87,84.0,1012.7,21.36,35.88,6.2
2026-05-29 13:51:06,28.0,84.0,1012.62,21.53,37.02,6.2
2026-05-29 14:01:06,28.0,84.0,1011.9,21.6,37.18,6.2
2026-05-29 14:11:06,27.79,84.66,1015.52,21.61,36.19,6.19
2026-05-29 14:21:06,27.75,84.0,1010.79,21.81,36.72,6.16
2026-05-29 14:31:06,28.0,84.01,1011.96,21.7,35.98,6.21
2026-05-29 14:41:06,28.0,84.0,1013.58,21.87,36.41,6.18
2026-05-29 14:51:06,27.79,84.0,1013.1,22.19,36.44,6.18
2026-05-29 15:01:06,27.61,84.0,1010.85,21.74,36.39,6.19
2026-05-29 15:11:06,27.53,84.09,1012.54,21.94,36.13,6.18
2026-05-29 15:21:06,28.0,84.61,1010.21,21.84,37.47,6.19
2026-05-29 15:31:06,27.55,84.16,1012.21,22.23,35.74,6.22
2026-05-29 15:41:06,27.07,84.0,1010.62,22.09,36.53,6.2
2026-05-29 15:51:06,27.82,84.36,1013.5,22.36,36.56,6.16
2026-05-29 16:01:06,27.34,84.81,1013.78,22.35,35.78,6.21
2026-05-29 16:11:06,27.1,84.36,1011.01,22.15,36.89,6.2
2026-05-29 16:21:06,27.57,84.67,1009.16,21.66,35.97,6.22
2026-05-29 16:31:06,26.93,84.17,1014.46,21.84,36.43,6.23
2026-05-29 16:41:06,27.02,84.42,1012.13,22.19,36.65,6.21
2026-05-29 16:51:06,27.28,84.34,1012.31,21.92,37.09,6.2
2026-05-29 17:01:06,27.54,84.82,1013.69,21.79,36.35,6.19
2026-05-29 17:11:06,26.98,86.22,1012.53,21.95,35.89,6.21
2026-05-29 17:21:06,26.99,85.12,1012.6,21.83,36.59,6.17
2026-05-29 17:31:06,27.03,86.38,1013.91,21.82,36.36,6.22
2026-05-29 17:41:06,26.6,85.63,1013.38,21.69,36.62,6.22
2026-05-29 17:51:06,26.2,85.72,1013.99,21.87,36.0,6.23
2026-05-29 18:01:06,26.22,85.99,1014.08,21.63,37.16,6.18
2026-05-29 18:11:06,26.09,85.65,1013.4,21.43,36.86,6.2
2026-05-29 18:21:06,26.22,85.21,1011.39,21.56,36.16,6.2
2026-05-29 18:31:06,25.36,85.35,1010.26,21.35,36.24,6.18
2026-05-29 18:41:06,25.5,86.05,1012.51,21.17,36.2,6.19
2026-05-29 18:51:06,25.58,86.36,1011.27,20.98,37.34,6.24
2026-05-29 19:01:06,25.66,85.81,1012.16,20.85,36.52,6.18
2026-05-29 19:11:06,25.79,86.43,1013.05,20.59,36.93,6.23
2026-05-29 19:21:06,24.61,86.14,1011.49,20.52,35.88,6.16
2026-05-29 19:31:06,25.38,86.91,1012.89,20.31,37.66,6.22
2026-05-29 19:41:06,24.73,86.72,1013.95,20.47,36.23,6.18
2026-05-29 19:51:06,24.35,86.99,1015.39,19.9,37.02,6.21
2026-05-29 20:01:06,24.1,85.92,1013.06,19.94,36.99,6.19
2026-05-29 20:11:06,24.49,87.67,1010.62,19.8,35.58,6.22
2026-05-29 20:21:06,24.44,87.26,1008.96,19.43,37.03,6.17
2026-05-29 20:31:06,24.19,88.01,1011.79,19.15,36.99,6.2
2026-05-29 20:41:06,23.78,86.75,1012.96,19.28,37.82,6.2
2026-05-29 20:51:06,23.67,87.93,1013.16,19.07,36.43,6.2
2026-05-29 21:01:06,23.83,87.53,1011.28,19.48,36.81,6.19
2026-05-29 21:11:06,23.48,87.87,1009.3,19.17,36.51,6.2
2026-05-29 21:21:06,22.9,88.15,1014.48,19.1,36.85,6.2
2026-05-29 21:31:06,22.75,87.71,1011.23,18.6,37.07,6.2
2026-05-29 21:41:06,23.0,88.59,1012.26,18.61,37.05,6.2
2026-05-29 21:51:06,23.22,88.44,1010.45,17.84,35.83,6.19
2026-05-29 22:01:06,22.36,89.31,1010.7,18.05,36.4,6.16
2026-05-29 22:11:06,22.3,88.84,1011.55,17.82,36.71,6.2
2026-05-29 22:21:06,23.18,88.82,1012.24,17.84,36.55,6.17
2026-05-29 22:31:06,22.49,89.07,1010.18,17.44,35.74,6.23
2026-05-29 22:41:06,21.94,88.87,1013.31,17.27,36.68,6.21
2026-05-29 22:51:06,21.82,88.82,1011.94,17.62,35.46,6.19
2026-05-29 23:01:06,22.44,89.46,1012.81,17.13,36.61,6.19
2026-05-29 23:11:06,22.07,89.19,1010.73,16.71,36.58,6.21
2026-05-29 23:21:06,21.3,89.58,1013.29,16.79,37.17,6.18
2026-05-29 23:31:06,21.73,90.0,1013.0,16.52,36.64,6.22
2026-05-29 23:41:06,21.0,89.68,1009.46,16.16,36.6,6.2
2026-05-29 23:51:06,21.7,89.85,1014.93,16.18,36.54,6.23
2026-05-30 00:01:06,21.31,90.0,1011.12,15.97,35.78,6.21
2026-05-30 00:11:06,21.14,89.9,1013.81,16.15,37.08,6.18
2026-05-30 00:21:06,21.69,89.75,1011.98,15.74,35.76,6.18
2026-05-30 00:31:06,21.28,90.0,1011.69,15.44,36.25,6.21
2026-05-30 00:41:06,21.4,89.62,1011.26,15.46,36.53,6.17
2026-05-30 00:51:06,21.37,90.0,1012.57,14.98,36.21,6.19
2026-05-30 01:01:06,21.23,89.54,1011.8,15.13,36.69,6.2
2026-05-30 01:11:06,21.0,90.0,1011.26,15.19,36.93,6.2
2026-05-30 01:21:06,21.52,90.0,1010.86,15.08,36.34,6.24
2026-05-30 01:31:06,21.0,90.0,1008.13,15.05,36.76,6.21
2026-05-30 01:41:06,21.22,90.0,1011.36,14.67,36.65,6.2
2026-05-30 01:51:06,21.0,90.0,1010.33,14.73,37.4,6.17
2026-05-30 02:01:06,21.0,90.0,1010.99,14.33,35.67,6.19
2026-05-30 02:11:06,21.0,90.0,1010.72,14.43,35.8,6.21
2026-05-30 02:21:06,21.32,89.3,1012.0,14.16,37.53,6.18
2026-05-30 02:31:06,21.0,90.0,1012.95,14.5,35.93,6.22
2026-05-30 02:41:06,21.0,90.0,1012.38,13.84,36.73,6.19
2026-05-30 02:51:06,21.34,89.85,1013.64,14.52,36.47,6.22
2026-05-30 03:01:06,21.0,89.46,1013.99,14.09,36.01,6.19
2026-05-30 03:11:06,21.18,90.0,1011.49,14.41,35.96,6.21
2026-05-30 03:21:06,21.0,89.89,1011.74,14.12,36.29,6.2
2026-05-30 03:31:06,21.88,88.69,1011.21,14.0,36.02,6.21
2026-05-30 03:41:06,21.29,89.97,1015.07,14.28,36.39,6.18
2026-05-30 03:51:06,21.38,90.0,1010.86,14.0,35.43,6.16
2026-05-30 04:01:06,21.78,89.5,1013.25,13.76,36.91,6.19
2026-05-30 04:11:06,21.0,88.7,1011.38,13.98,36.38,6.16
2026-05-30 04:21:06,21.69,88.72,1012.03,14.02,36.53,6.19
2026-05-30 04:31:06,22.02,88.54,1011.02,14.7,36.36,6.2
2026-05-30 04:41:06,22.07,89.66,1011.3,13.98,36.15,6.22
2026-05-30 04:51:06,21.93,89.31,1012.65,14.17,36.52,6.21
2026-05-30 05:01:06,22.28,89.19,1015.08,14.18,35.4,6.22
2026-05-30 05:11:06,22.04,89.01,1012.24,14.55,36.72,6.19
2026-05-30 05:21:06,22.74,88.94,1011.83,14.34,36.99,6.18
2026-05-30 05:31:06,22.33,88.92,1011.13,14.12,36.15,6.23
2026-05-30 05:41:06,22.14,88.33,1010.05,14.38,36.34,6.17
2026-05-30 05:51:06,22.11,88.32,1012.33,14.43,36.08,6.22
2026-05-30 06:01:06,23.02,89.0,1009.85,14.9,36.44,6.19
2026-05-30 06:11:06,23.19,89.73,1011.0,14.28,35.33,6.19
2026-05-30 06:21:06,22.94,88.93,1010.34,15.13,37.35,6.15
2026-05-30 06:31:06,23.56,87.94,1013.27,14.5,36.2,6.17
2026-05-30 06:41:06,23.25,88.86,1011.89,14.92,35.37,6.22
2026-05-30 06:51:06,23.55,88.58,1014.5,15.27,36.31,6.19
2026-05-30 07:01:06,24.15,88.01,1010.04,15.54,35.48,6.19
2026-05-30 07:11:06,24.05,88.37,1010.65,15.56,35.86,6.25
2026-05-30 07:21:06,23.72,88.6,1013.49,15.78,36.24,6.18
2026-05-30 07:31:06,24.31,87.58,1012.31,15.71,35.63,6.19
2026-05-30 07:41:06,24.77,87.43,1013.46,15.94,36.48,6.24
2026-05-30 07:51:06,24.01,86.8,1011.84,15.87,36.05,6.21
2026-05-30 08:01:06,24.01,87.11,1010.13,16.3,36.27,6.24
2026-05-30 08:11:06,24.75,87.16,1010.16,16.18,35.62,6.2
2026-05-30 08:21:06,24.8,87.23,1013.27,16.38,36.45,6.2
2026-05-30 08:31:06,24.63,86.54,1011.96,16.49,36.63,6.17
2026-05-30 08:41:06,24.98,87.03,1012.57,16.78,35.79,6.2
2026-05-30 08:51:06,25.47,86.06,1010.95,16.82,35.84,6.21
2026-05-30 09:01:06,25.55,86.14,1009.35,17.09,35.63,6.21
2026-05-30 09:11:06,25.53,86.18,1011.97,17.23,36.7,6.2
2026-05-30 09:21:06,25.71,86.5,1012.25,17.45,35.79,6.18
2026-05-30 09:31:06,26.03,85.63,1010.38,17.68,36.43,6.21
2026-05-30 09:41:06,26.41,85.83,1018.08,17.6,36.1,6.2
2026-05-30 09:51:06,25.96,85.3,1011.75,17.86,35.48,6.21
2026-05-30 10:01:06,26.53,85.68,1010.68,18.3,35.91,6.18
2026-05-30 10:11:06,26.8,85.72,1012.82,18.16,36.09,6.17
2026-05-30 10:21:06,26.56,85.12,1012.87,18.51,36.46,6.23
2026-05-30 10:31:06,26.44,84.89,1011.72,18.56,35.9,6.23
2026-05-30 10:41:06,27.19,85.22,1014.13,18.63,36.23,6.16
2026-05-30 10:51:06,27.11,84.16,1010.01,18.94,37.09,6.19
2026-05-30 11:01:06,26.64,85.61,1011.15,19.16,35.79,6.2
2026-05-30 11:11:06,27.4,85.08,1010.1,19.49,34.92,6.19
2026-05-30 11:21:06,27.03,85.02,1012.39,19.27,35.94,6.21
2026-05-30 11:31:06,27.22,84.32,1010.97,19.39,36.16,6.21
2026-05-30 11:41:06,27.54,84.95,1012.62,19.38,36.9,6.2
2026-05-30 11:51:06,27.29,84.57,1012.02,19.6,36.69,6.24
2026-05-30 12:01:06,27.68,84.85,1013.29,20.21,35.73,6.22
2026-05-30 12:11:06,27.62,84.72,1013.02,19.85,35.94,6.2
2026-05-30 12:21:06,27.42,84.44,1013.06,20.13,36.38,6.15
2026-05-30 12:31:06,27.65,84.0,1011.32,20.5,35.61,6.23
2026-05-30 12:41:06,27.61,84.23,1013.33,20.56,36.19,6.22
2026-05-30 12:51:06,28.0,84.22,1011.55,20.53,36.03,6.17
2026-05-30 13:01:06,27.48,84.14,1010.91,21.14,36.19,6.19
2026-05-30 13:11:06,27.91,84.48,1012.08,20.88,35.8,6.2
2026-05-30 13:21:06,27.55,84.27,1011.04,21.42,35.81,6.23
2026-05-30 13:31:06,28.0,84.66,1012.52,21.21,35.37,6.21
2026-05-30 13:41:06,28.0,84.0,1013.57,21.38,35.47,6.17
2026-05-30 13:51:06,27.56,84.0,1016.07,21.53,36.33,6.2
2026-05-30 14:01:06,28.0,84.75,1009.45,21.41,35.55,6.23
2026-05-30 14:11:06,27.59,84.46,1014.3,21.48,35.96,6.23
2026-05-30 14:21:06,27.81,84.2,1012.1,21.75,35.61,6.23
2026-05-30 14:31:06,28.0,84.0,1010.96,21.47,35.15,6.21
2026-05-30 14:41:06,27.84,84.56,1010.19,21.95,35.8,6.19
2026-05-30 14:51:06,27.75,84.0,1009.81,21.38,36.68,6.16
2026-05-30 15:01:06,28.0,84.64,1013.45,21.41,35.38,6.23
2026-05-30 15:11:06,27.83,84.0,1011.23,21.67,36.14,6.21
2026-05-30 15:21:06,28.0,84.58,1011.76,21.63,35.98,6.2
2026-05-30 15:31:06,28.0,84.34,1011.9,22.0,35.61,6.2
2026-05-30 15:41:06,27.9,84.0,1012.14,22.04,34.94,6.23
2026-05-30 15:51:06,28.0,84.15,1013.9,22.15,36.19,6.18
2026-05-30 16:01:06,27.81,85.3,1010.51,22.04,34.78,6.18
2026-05-30 16:11:06,27.31,84.34,1012.08,21.63,35.51,6.23
2026-05-30 16:21:06,27.64,84.84,1011.96,22.15,35.28,6.19
2026-05-30 16:31:06,26.8,84.0,1012.52,22.14,35.48,6.2
2026-05-30 16:41:06,27.34,84.14,1012.28,22.21,35.05,6.17
2026-05-30 16:51:06,27.02,84.3,1012.54,21.77,36.07,6.22
2026-05-30 17:01:06,27.47,84.93,1013.33,21.95,36.57,6.18
2026-05-30 17:11:06,26.88,85.27,1010.79,21.48,36.3,6.19
2026-05-30 17:21:06,26.13,85.95,1013.31,21.82,35.65,6.2
2026-05-30 17:31:06,26.55,85.56,1012.5,22.09,36.21,6.17
2026-05-30 17:41:06,26.78,85.09,1010.86,21.57,35.96,6.2
2026-05-30 17:51:06,26.29,85.14,1012.09,21.64,36.27,6.21
2026-05-30 18:01:06,26.03,85.93,1010.64,21.29,35.62,6.23
2026-05-30 18:11:06,25.66,86.37,1012.43,21.31,35.61,6.2
2026-05-30 18:21:06,26.31,86.06,1011.67,21.53,36.33,6.2
2026-05-30 18:31:06,25.93,86.3,1012.27,21.11,35.58,6.21
2026-05-30 18:41:06,26.01,86.44,1013.2,21.33,36.03,6.22
2026-05-30 18:51:06,24.98,85.33,1010.22,20.78,36.82,6.21
2026-05-30 19:01:06,25.44,86.14,1012.62,21.03,35.43,6.21
2026-05-30 19:11:06,25.91,86.4,1011.53,20.59,35.96,6.22
2026-05-30 19:21:06,24.6,86.4,1013.38,20.56,36.25,6.18
2026-05-30 19:31:06,24.65,86.98,1009.76,20.71,35.83,6.24
2026-05-30 19:41:06,25.01,86.29,1008.58,20.34,35.61,6.19
2026-05-30 19:51:06,24.56,87.1,1011.34,19.95,34.81,6.22
2026-05-30 20:01:06,24.56,87.27,1013.08,19.79,34.84,6.19
2026-05-30 20:11:06,24.78,87.79,1011.37,19.45,36.72,6.21
2026-05-30 20:21:06,24.54,87.4,1011.05,19.53,35.93,6.19
2026-05-30 20:31:06,24.06,87.77,1013.38,19.08,36.21,6.19
2026-05-30 20:41:06,24.42,88.83,1011.9,19.3,35.56,6.2
2026-05-30 20:51:06,23.85,88.09,1008.37,19.31,36.15,6.18
2026-05-30 21:01:06,23.52,87.27,1014.24,18.58,35.34,6.21
2026-05-30 21:11:06,23.81,88.22,1011.02,18.87,35.74,6.19
2026-05-30 21:21:06,23.29,88.68,1012.65,18.5,35.24,6.2
2026-05-30 21:31:06,23.26,88.1,1013.81,18.5,35.87,6.2
2026-05-30 21:41:06,22.81,88.04,1013.93,18.22,35.46,6.2
2026-05-30 21:51:06,23.34,88.75,1011.34,17.8,36.29,6.2
2026-05-30 22:01:06,22.95,88.4,1012.94,18.02,35.18,6.22
2026-05-30 22:11:06,22.84,87.98,1010.57,17.4,35.67,6.21
2026-05-30 22:21:06,22.53,89.14,1011.47,18.19,36.64,6.2
2026-05-30 22:31:06,22.38,89.39,1014.71,17.68,36.48,6.2
2026-05-30 22:41:06,22.23,88.17,1013.06,17.51,34.96,6.22
2026-05-30 22:51:06,22.12,89.3,1012.65,16.89,35.69,6.23
2026-05-30 23:01:06,22.03,89.35,1009.24,16.51,35.36,6.2
2026-05-30 23:11:06,21.5,89.16,1011.28,16.99,37.14,6.16
2026-05-30 23:21:06,21.62,89.88,1009.86,16.82,36.23,6.22
2026-05-30 23:31:06,21.76,88.81,1008.47,16.66,34.34,6.15
2026-05-30 23:41:06,21.93,89.03,1014.49,16.4,34.74,6.18
2026-05-30 23:51:06,21.56,88.94,1011.78,16.21,36.4,6.24
2026-05-31 00:01:06,22.03,89.64,1014.82,15.85,35.27,6.22
2026-05-31 00:11:06,21.39,89.14,1014.37,15.69,34.35,6.19
2026-05-31 00:21:06,21.27,89.45,1010.85,15.66,36.38,6.22
2026-05-31 00:31:06,21.15,89.71,1014.71,15.89,35.25,6.18
2026-05-31 00:41:06,21.23,89.98,1015.24,15.44,36.59,6.17
2026-05-31 00:51:06,21.25,89.96,1009.2,15.46,35.31,6.19
2026-05-31 01:01:06,21.16,90.0,1010.47,14.82,35.94,6.22
2026-05-31 01:11:06,21.13,89.2,1014.21,15.05,36.02,6.18
2026-05-31 01:21:06,21.29,89.2,1013.69,14.76,36.11,6.21
2026-05-31 01:31:06,21.76,89.88,1011.76,14.89,36.4,6.23
2026-05-31 01:41:06,21.06,89.98,1012.06,14.6,35.89,6.18
2026-05-31 01:51:06,21.03,90.0,1012.15,14.57,36.11,6.2
2026-05-31 02:01:06,21.19,89.36,1009.87,14.6,35.89,6.16
2026-05-31 02:11:06,21.0,90.0,1010.74,14.8,35.49,6.19
2026-05-31 02:21:06,21.37,89.89,1013.62,14.34,36.01,6.21
2026-05-31 02:31:06,21.0,90.0,1011.79,14.19,35.44,6.18
2026-05-31 02:41:06,21.0,90.0,1012.97,14.4,35.97,6.19
2026-05-31 02:51:06,21.24,89.73,1010.24,14.24,36.03,6.22
2026-05-31 03:01:06,21.21,89.81,1013.08,14.04,35.36,6.21
2026-05-31 03:11:06,21.13,89.64,1012.11,14.2,34.7,6.24
2026-05-31 03:21:06,21.66,89.82,1011.86,14.16,35.11,6.2
2026-05-31 03:31:06,21.27,89.78,1013.02,14.25,35.15,6.24
2026-05-31 03:41:06,21.53,90.0,1013.27,14.15,35.64,6.23
2026-05-31 03:51:06,21.34,89.0,1011.57,13.95,35.83,6.17
2026-05-31 04:01:06,21.13,89.23,1010.68,13.99,36.28,6.2
2026-05-31 04:11:06,21.38,89.97,1011.78,13.92,35.02,6.21
2026-05-31 04:21:06,21.9,89.82,1010.87,13.87,34.89,6.21
2026-05-31 04:31:06,21.93,89.43,1009.71,13.99,35.82,6.2
2026-05-31 04:41:06,22.03,88.97,1014.52,14.24,34.94,6.21
2026-05-31 04:51:06,21.82,89.66,1011.13,13.96,35.61,6.18
2026-05-31 05:01:06,21.93,88.74,1008.52,14.28,35.63,6.18
2026-05-31 05:11:06,22.3,89.93,1010.83,14.07,35.52,6.2
2026-05-31 05:21:06,21.78,89.25,1014.05,13.89,35.45,6.21
2026-05-31 05:31:06,22.11,88.01,1012.15,14.46,35.95,6.22
2026-05-31 05:41:06,22.13,88.36,1013.44,14.41,35.58,6.18
2026-05-31 05:51:06,22.33,88.59,1014.11,14.39,35.45,6.21
2026-05-31 06:01:06,22.64,88.87,1011.42,14.65,35.71,6.2
2026-05-31 06:11:06,23.06,87.66,1015.01,14.41,35.52,6.18
2026-05-31 06:21:06,23.11,88.58,1010.96,14.51,34.85,6.2
2026-05-31 06:31:06,22.51,87.32,1010.37,14.49,35.5,6.21
2026-05-31 06:41:06,23.49,88.03,1011.74,14.77,35.31,6.18
2026-05-31 06:51:06,23.1,87.45,1012.06,15.03,33.97,6.2
2026-05-31 07:01:06,23.25,86.54,1011.01,15.14,35.73,6.21
2026-05-31 07:11:06,23.76,88.02,1011.0,15.01,35.78,6.2
